Date,ArtistName,ArtistId,Country,listeners,streams,streams_per_listener,saves,playlist_adds,followers,Total active audience,Super listeners,Moderate listeners,Light listeners
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,CA,3.0,4.0,1.3333333730697632,0.0,0.0,3.0,21,1,4,16
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,CL,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,VE,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,BR,1.0,2.0,2.0,0.0,0.0,3.0,49,2,8,39
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,ES,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5,6
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,TT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,BA,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,CH,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,2
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,BZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,SE,0.0,0.0,0.0,0.0,0.0,1.0,8,0,1,7
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,GR,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1
2023-06-18,TWO PUNKS IN LOVE,6pOqcPiFkbjIKUBF86cfuM,KH,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
