Date,ArtistName,ArtistId,Country,listeners,streams,streams_per_listener,saves,playlist_adds,followers,Total active audience,Super listeners,Moderate listeners,Light listeners
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,CL,1.0,1.0,1.0,0.0,0.0,1.0,2,0,1,1
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,MK,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,ES,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,GB,0.0,0.0,0.0,0.0,0.0,3.0,5,0,2,3
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,IT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,UZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,PT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,World,14.0,15.0,1.0714285373687744,1.0,0.0,20.0,189,5,34,150
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,BY,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,PE,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-19,90210,4KGcll2G3f04WMGTT19eyz,IE,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,PG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,KE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,ES,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,IQ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,TN,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,BE,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,NG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,LV,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,GB,0.0,0.0,0.0,0.0,0.0,3.0,6,0,2,4
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,QA,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,RS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,MY,0.0,0.0,0.0,0.0,0.0,1.0,4,0,1,3
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,TW,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,PT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,DE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,KW,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,OM,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,MK,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,DZ,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,SV,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,PH,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,IE,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,NZ,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,MX,0.0,0.0,0.0,1.0,1.0,0.0,4,0,2,2
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,PL,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,FI,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,IT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
